snapshot_date,split_id,protocol,seed,subject,partition,idx,label,label_raw,T,mean_contact,frames_allzero_ratio,frames_allone_ratio,active_ch_mean,active_ch_std
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1025,ELECTRICAL,ELECTRICAL,279,0.24632906,0.182796,0.000000,30.544803,26.909192
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1026,SHALL,SHALL,185,0.12018309,0.281081,0.000000,14.902703,17.366985
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1027,JOIN,JOIN,164,0.11216562,0.384146,0.000000,13.908537,15.751815
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1028,ANNOUNCE,ANNOUNCE,232,0.24968715,0.185345,0.000000,30.961207,23.456917
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1029,LUCKILY,LUCKILY,225,0.14759857,0.466667,0.000000,18.302222,23.434964
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,103,FULL,FULL,168,0.08136521,0.535714,0.000000,10.089286,16.707865
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1030,FOX,FOX,123,0.05579596,0.512195,0.000000,6.918699,11.227575
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1031,FINGERS,FINGERS,236,0.16747540,0.381356,0.000000,20.766949,24.811679
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1032,NOTE,NOTE,134,0.23477371,0.298507,0.000000,29.111940,30.695826
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1033,LOW,LOW,132,0.10422776,0.469697,0.000000,12.924242,18.123157
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1034,SPECTACULAR,SPECTACULAR,294,0.26563529,0.231293,0.000000,32.938776,27.072647
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1035,FOLDS,FOLDS,182,0.09464729,0.373626,0.000000,11.736264,18.402004
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1036,HOLD,HOLD,139,0.14754003,0.244604,0.000000,18.294964,20.290499
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1037,TOO,TOO,129,0.09639910,0.465116,0.000000,11.953488,19.787578
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1038,EAST,EAST,142,0.25931395,0.098592,0.000000,32.154930,21.773577
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1039,OR,OR,106,0.05257152,0.575472,0.000000,6.518868,9.897809
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,104,IDIOT,IDIOT,205,0.16003147,0.443902,0.000000,19.843902,24.780894
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1040,CONSEQUENCES,CONSEQUENCES,387,0.33583396,0.152455,0.000000,41.643411,27.878974
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1041,SUNNY,SUNNY,163,0.10355235,0.453988,0.000000,12.840491,17.907371
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1042,WOMEN,WOMEN,173,0.14749208,0.213873,0.000000,18.289017,21.294732
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1043,TURTLENECK,TURTLENECK,300,0.31626344,0.103333,0.000000,39.216667,24.961098
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1044,WEEKEND,WEEKEND,218,0.34670021,0.105505,0.000000,42.990826,23.330492
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1045,CAT,CAT,121,0.26439616,0.181818,0.000000,32.785124,26.095884
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1046,BLOODSHED,BLOODSHED,276,0.26504792,0.094203,0.000000,32.865942,28.185208
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1047,BEARS,BEARS,174,0.21083611,0.275862,0.000000,26.143678,23.643838
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1048,GROWING,GROWING,212,0.20800365,0.221698,0.000000,25.792453,24.080140
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1049,REACH,REACH,166,0.22959580,0.289157,0.000000,28.469880,23.074702
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,105,COFFEE,COFFEE,225,0.17695341,0.337778,0.000000,21.942222,25.229282
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1050,WORLD,WORLD,187,0.16379162,0.235294,0.000000,20.310160,19.595647
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1051,UP,UP,117,0.24986215,0.136752,0.000000,30.982906,23.023579
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1052,ELECTRIC,ELECTRIC,247,0.31667102,0.165992,0.000000,39.267206,25.689076
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1053,MAIL,MAIL,154,0.06179305,0.525974,0.000000,7.662338,9.818628
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1054,NEVER,NEVER,168,0.23343894,0.255952,0.000000,28.946429,26.675354
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1055,CORRECTION,CORRECTION,271,0.19929175,0.247232,0.000000,24.712177,26.179874
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1056,YAP,YAP,163,0.15085098,0.521472,0.000000,18.705521,24.414351
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1057,FIVE,FIVE,168,0.17252304,0.375000,0.000000,21.392857,26.030210
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1058,GOVERNMENTS,GOVERNMENTS,331,0.25360589,0.169184,0.000000,31.447130,24.842575
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1059,MOM,MOM,119,0.04486311,0.478992,0.000000,5.563025,6.655558
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,106,ACCORDING,ACCORDING,303,0.20278399,0.353135,0.000000,25.145215,24.391175
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1060,SUCCEED,SUCCEED,212,0.39797626,0.193396,0.000000,49.349057,29.231039
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1061,DESERVE,DESERVE,215,0.35142536,0.088372,0.000000,43.576744,26.546886
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1062,SPAGHETTI,SPAGHETTI,294,0.33020628,0.197279,0.000000,40.945578,31.061554
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1063,SCHOOLS,SCHOOLS,226,0.14052241,0.274336,0.000000,17.424779,21.643452
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1064,SKATE,SKATE,162,0.30012943,0.216049,0.000000,37.216049,28.335233
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1065,QUESTION,QUESTION,221,0.25912276,0.122172,0.000000,32.131222,23.741938
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1066,TREASURE,TREASURE,246,0.26534225,0.138211,0.000000,32.902439,23.987603
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1067,PROTECT,PROTECT,220,0.30912757,0.154545,0.000000,38.331818,27.967577
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1068,FAST,FAST,133,0.18227019,0.270677,0.000000,22.601504,22.459969
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1069,TAPE,TAPE,141,0.32246625,0.106383,0.000000,39.985816,23.662217
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,107,HEAD,HEAD,189,0.25337088,0.354497,0.000000,31.417989,30.108620
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1070,SQUANDER,SQUANDER,237,0.25901729,0.025316,0.000000,32.118143,23.937215
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1071,BARE,BARE,149,0.23630656,0.241611,0.000000,29.302013,25.198728
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1072,DAILY,DAILY,177,0.13586659,0.418079,0.000000,16.847458,20.727296
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1073,REQUIRES,REQUIRES,282,0.20089796,0.375887,0.000000,24.911348,26.153447
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1074,VIDEO,VIDEO,190,0.22563667,0.236842,0.000000,27.978947,29.233355
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1075,REDOUBLE,REDOUBLE,264,0.25730083,0.265152,0.000000,31.905303,26.930932
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1076,PRESCRIPTION,PRESCRIPTION,365,0.21663721,0.197260,0.000000,26.863014,24.959427
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1077,MEANS,MEANS,176,0.17146261,0.340909,0.000000,21.261364,19.664513
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1078,NEARBY,NEARBY,220,0.20472874,0.259091,0.000000,25.386364,25.293564
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1079,WHAT,WHAT,153,0.20024246,0.235294,0.000000,24.830065,21.994887
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,108,OBEY,OBEY,188,0.13876973,0.526596,0.000000,17.207447,25.318073
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1080,AMOUNT,AMOUNT,257,0.13286055,0.400778,0.000000,16.474708,22.992647
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1081,CHEMICAL,CHEMICAL,257,0.23948789,0.233463,0.000000,29.696498,25.781960
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1082,DORMITORY,DORMITORY,287,0.10967180,0.435540,0.000000,13.599303,21.935042
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1083,CENTURY,CENTURY,251,0.23361393,0.231076,0.000000,28.968127,25.266369
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1084,GOING,GOING,190,0.24261460,0.184211,0.000000,30.084211,25.874459
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1085,BITE,BITE,132,0.29844819,0.000000,0.000000,37.007576,26.609549
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1086,BATMAN,BATMAN,197,0.24893565,0.147208,0.000000,30.868020,23.884086
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1087,COMPLETE,COMPLETE,238,0.30272432,0.050420,0.000000,37.537815,27.966453
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1088,HAD,HAD,121,0.24560117,0.173554,0.000000,30.454545,25.499959
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1089,NEEDED,NEEDED,185,0.38544028,0.091892,0.000000,47.794595,29.356356
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,109,ASSIGNMENT,ASSIGNMENT,302,0.24233604,0.178808,0.000000,30.049669,24.860289
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1090,COLLAPSE,COLLAPSE,276,0.20491468,0.137681,0.000000,25.409420,22.359767
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1091,GREASY,GREASY,201,0.19491253,0.223881,0.000000,24.169154,22.441771
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1092,HOME,HOME,144,0.17333109,0.159722,0.000000,21.493056,23.137871
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1093,GOOD,GOOD,145,0.19983315,0.103448,0.000000,24.779310,24.031436
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1094,JOB,JOB,129,0.19011003,0.209302,0.000000,23.573643,20.508563
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1095,RIDING,RIDING,174,0.19943456,0.316092,0.000000,24.729885,24.347615
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1096,QUAKES,QUAKES,182,0.30277384,0.076923,0.000000,37.543956,21.323406
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1097,DESERVES,DESERVES,248,0.29646852,0.100806,0.000000,36.762097,23.948278
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1098,AGES,AGES,140,0.22638249,0.164286,0.000000,28.071429,25.066951
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1099,FIRST,FIRST,156,0.12789495,0.307692,0.000000,15.858974,20.446130
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,11,BEES,BEES,217,0.22261038,0.400922,0.000000,27.603687,28.720641
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,110,ODD,ODD,151,0.19990387,0.443709,0.000000,24.788079,27.421317
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1100,VERY,VERY,163,0.16881061,0.233129,0.000000,20.932515,24.514458
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1101,EDITION,EDITION,203,0.19692515,0.177340,0.000000,24.418719,23.616539
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1102,SO,SO,103,0.04995302,0.135922,0.000000,6.194175,10.764972
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1103,BIRD,BIRD,169,0.22991029,0.337278,0.000000,28.508876,28.229641
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1104,HIGH,HIGH,144,0.22950269,0.222222,0.000000,28.458333,25.107788
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1105,BREAK,BREAK,167,0.25043461,0.161677,0.000000,31.053892,21.494257
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1106,WEAR,WEAR,152,0.15810696,0.309211,0.000000,19.605263,18.928243
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1107,QUARTER,QUARTER,264,0.28690127,0.075758,0.000000,35.575758,23.365872
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1108,DISASTER,DISASTER,268,0.27957992,0.130597,0.000000,34.667910,24.585174
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1109,LINE,LINE,144,0.15020161,0.138889,0.000000,18.625000,23.205565
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,111,HANDLED,HANDLED,256,0.26886971,0.164062,0.000000,33.339844,24.190119
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1110,EXCELLENT,EXCELLENT,270,0.33279570,0.000000,0.000000,41.266667,25.403470
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1111,FOOD,FOOD,161,0.08585454,0.540373,0.000000,10.645963,17.926492
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1112,SCRATCH,SCRATCH,221,0.29659904,0.171946,0.000000,36.778281,27.603703
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,1113,UNACCEPTABLE,UNACCEPTABLE,324,0.36412286,0.111111,0.000000,45.151235,24.943739
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,112,DUCK,DUCK,179,0.23481708,0.212291,0.000000,29.117318,25.393719
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,113,THOROUGH,THOROUGH,294,0.20792188,0.377551,0.000000,25.782313,26.396381
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,114,NUTTY,NUTTY,199,0.21859296,0.402010,0.000000,27.105528,31.144564
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,115,PRIZE,PRIZE,221,0.19332944,0.402715,0.000000,23.972851,28.080511
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,116,DINE,DINE,169,0.21430617,0.242604,0.000000,26.573964,24.933204
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,117,BETTER,BETTER,210,0.29389401,0.238095,0.000000,36.442857,30.469486
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,118,VANILLA,VANILLA,228,0.13911290,0.250000,0.000000,17.250000,17.700821
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,119,PIZZA,PIZZA,197,0.20713935,0.228426,0.000000,25.685279,22.610865
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,12,DOES,DOES,198,0.18308081,0.388889,0.000000,22.702020,26.056215
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,120,TENNIS,TENNIS,229,0.22467953,0.179039,0.000000,27.860262,22.867143
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,121,STREETS,STREETS,238,0.24942396,0.302521,0.000000,30.928571,27.956583
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,122,ABOARD,ABOARD,225,0.15254480,0.266667,0.000000,18.915556,21.033243
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,123,FISH,FISH,178,0.09401051,0.522472,0.000000,11.657303,17.422718
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,124,MOVIE,MOVIE,183,0.13828662,0.360656,0.000000,17.147541,21.969056
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,125,HELPS,HELPS,201,0.19711924,0.238806,0.000000,24.442786,24.596201
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,126,TOGETHER,TOGETHER,269,0.31058880,0.223048,0.000000,38.513011,30.494634
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,127,SURGERY,SURGERY,223,0.19727325,0.125561,0.000000,24.461883,26.109070
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,128,GREAT,GREAT,198,0.27476377,0.207071,0.000000,34.070707,25.246963
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,129,WHERE,WHERE,219,0.23394462,0.255708,0.000000,29.009132,25.497066
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,13,EDUCATION,EDUCATION,326,0.29828815,0.138037,0.000000,36.987730,29.454236
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,130,EXAMPLE,EXAMPLE,242,0.23910291,0.132231,0.000000,29.648760,21.475639
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,131,SANTA,SANTA,193,0.15991142,0.202073,0.000000,19.829016,18.502956
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,132,MORTGAGE,MORTGAGE,297,0.22857608,0.329966,0.000000,28.343434,27.999938
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,133,RULES,RULES,218,0.13935336,0.435780,0.000000,17.279817,21.603382
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,134,DRINK,DRINK,210,0.16712750,0.223810,0.000000,20.723810,21.595412
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,135,VISITED,VISITED,275,0.25302053,0.265455,0.000000,31.374545,28.233727
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,136,TAKING,TAKING,222,0.25842778,0.162162,0.000000,32.045045,24.662181
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,137,LIVING,LIVING,215,0.17276819,0.372093,0.000000,21.423256,23.803701
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,138,THREE,THREE,194,0.28807782,0.278351,0.000000,35.721649,28.875218
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,139,PERSISTENT,PERSISTENT,367,0.25911928,0.204360,0.000000,32.130790,26.017691
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,14,NOBODY,NOBODY,246,0.12506557,0.414634,0.000000,15.508130,22.361360
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,140,HERE,HERE,174,0.22603819,0.189655,0.000000,28.028736,27.373414
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,141,WEARING,WEARING,253,0.21056993,0.252964,0.000000,26.110672,23.724614
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,142,ALLIGATOR,ALLIGATOR,312,0.14265405,0.362179,0.000000,17.689103,23.208561
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,143,MARY,MARY,168,0.04089862,0.511905,0.000000,5.071429,7.015774
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,144,BASES,BASES,200,0.23911290,0.205000,0.000000,29.650000,23.822626
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,145,EXCITED,EXCITED,247,0.29257542,0.182186,0.000000,36.279352,25.320114
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,146,NOR,NOR,141,0.04535575,0.560284,0.000000,5.624113,9.000819
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,147,FINE,FINE,158,0.15123520,0.367089,0.000000,18.753165,25.787762
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,148,FORCE,FORCE,176,0.14525293,0.454545,0.000000,18.011364,23.144307
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,149,RETURN,RETURN,198,0.19831378,0.257576,0.000000,24.590909,27.387775
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,15,RAGED,RAGED,236,0.21459814,0.406780,0.000000,26.610169,27.976847
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,150,BORING,BORING,198,0.16723688,0.292929,0.000000,20.737374,22.267014
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,151,INTERACTIONS,INTERACTIONS,352,0.22129307,0.284091,0.000000,27.440341,28.175220
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,152,ENCOURAGEMENT,ENCOURAGEMENT,379,0.31894204,0.102902,0.000000,39.548813,26.126233
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,153,MONTHS,MONTHS,222,0.17367771,0.342342,0.000000,21.536036,24.936244
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,154,BUCKLE,BUCKLE,205,0.28288749,0.190244,0.000000,35.078049,24.998610
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,155,COVER,COVER,189,0.20297832,0.185185,0.000000,25.169312,24.002930
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,156,EVERYDAY,EVERYDAY,270,0.22219235,0.296296,0.000000,27.551852,26.712930
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,157,FOREST,FOREST,220,0.17767595,0.363636,0.000000,22.031818,25.142573
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,158,CHILD,CHILD,196,0.18338545,0.341837,0.000000,22.739796,22.874963
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,159,FLAVORED,FLAVORED,274,0.19187073,0.354015,0.000000,23.791971,26.389775
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,16,RECYCLING,RECYCLING,318,0.18330290,0.339623,0.000000,22.729560,21.745146
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,160,LOOSE,LOOSE,178,0.10882566,0.561798,0.000000,13.494382,21.583714
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,161,CONFERENCES,CONFERENCES,346,0.23342812,0.147399,0.000000,28.945087,24.118563
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,162,DRIVE,DRIVE,181,0.24688113,0.220994,0.000000,30.613260,26.245013
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,163,TROUBLE,TROUBLE,225,0.23204301,0.128889,0.000000,28.773333,23.708549
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,164,FUDGE,FUDGE,193,0.27745278,0.279793,0.000000,34.404145,28.428665
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,165,CHAMBER,CHAMBER,250,0.25435484,0.060000,0.000000,31.540000,20.560165
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,166,PARKWAYS,PARKWAYS,267,0.18916878,0.243446,0.000000,23.456929,19.738008
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,167,SOON,SOON,172,0.06901725,0.372093,0.000000,8.558140,13.667654
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,168,MINIMUM,MINIMUM,258,0.06511003,0.527132,0.000000,8.073643,15.020348
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,169,REFUSE,REFUSE,211,0.18525455,0.341232,0.000000,22.971564,24.131338
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,17,LOUDLY,LOUDLY,251,0.11373859,0.553785,0.000000,14.103586,22.889768
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,170,EXTINCT,EXTINCT,233,0.32649176,0.115880,0.000000,40.484979,27.219202
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,171,REFERENDUM,REFERENDUM,304,0.22702674,0.226974,0.000000,28.151316,27.661074
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,172,TALKING,TALKING,230,0.24084853,0.195652,0.000000,29.865217,25.827254
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,173,SPEAK,SPEAK,198,0.23106061,0.227273,0.000000,28.651515,26.325944
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,174,RIDICULOUS,RIDICULOUS,357,0.16341375,0.406162,0.000000,20.263305,24.973333
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,175,BEAUTIFUL,BEAUTIFUL,338,0.23465833,0.257396,0.000000,29.097633,27.852516
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,176,FOUND,FOUND,189,0.18019287,0.306878,0.000000,22.343915,25.369507
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,177,WEEK,WEEK,177,0.27720066,0.090395,0.000000,34.372881,27.423586
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,178,PROTESTERS,PROTESTERS,304,0.27106324,0.184211,0.000000,33.611842,27.031183
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,179,IMMEDIATELY,IMMEDIATELY,363,0.20076868,0.319559,0.000000,24.895317,27.054176
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,18,ENJOY,ENJOY,208,0.11142990,0.490385,0.000000,13.817308,19.068835
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,180,HIGHER,HIGHER,234,0.21188310,0.311966,0.000000,26.273504,26.204855
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,181,SPOT,SPOT,158,0.21340343,0.291139,0.000000,26.462025,24.877583
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,182,OWNED,OWNED,195,0.22779156,0.251282,0.000000,28.246154,27.422823
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,183,SEEMS,SEEMS,194,0.20032424,0.335052,0.000000,24.840206,25.426065
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,184,LAUGH,LAUGH,199,0.22596855,0.356784,0.000000,28.020101,27.465823
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,185,ENTIRE,ENTIRE,209,0.23425683,0.301435,0.000000,29.047847,27.345698
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,186,NASTY,NASTY,181,0.12386384,0.353591,0.000000,15.359116,18.823938
2026-06-26,P2K_subj2_seed0_k1,P2K,0,subj2,train,187,MAJESTY,MAJESTY,226,0.22937482,0.070796,0.000000,28.442478,25.893054
