dataset_id,view,idx,label,label_raw,T,mean_contact,frames_allzero_ratio,frames_allone_ratio,active_ch_mean,active_ch_std
john_2328,raw,2677,YES,yes,205,0.05719906,0.726829,0.000000,7.092683,14.067648
john_2328,raw,2678,SIZE,size,224,0.09580213,0.602679,0.000000,11.879464,21.095208
john_2328,raw,2679,YAP,yap,187,0.08776091,0.572193,0.000000,10.882353,16.555112
john_2328,raw,268,DASHING,dashing,306,0.07582226,0.539216,0.000000,9.401961,14.166558
john_2328,raw,2680,FASTER,faster,274,0.12635390,0.500000,0.000000,15.667883,21.095955
john_2328,raw,2681,REQUIRE,require,288,0.14009297,0.493056,0.000000,17.371528,22.483732
john_2328,raw,2682,CUT,cut,241,0.07415339,0.692946,0.000000,9.195021,17.800862
john_2328,raw,2683,SHALL,shall,217,0.06615133,0.622120,0.000000,8.202765,13.956000
john_2328,raw,2684,ORDERED,ordered,290,0.09844271,0.575862,0.000000,12.206897,18.739005
john_2328,raw,2685,WINDOW,window,248,0.11781348,0.524194,0.000000,14.608871,23.434626
john_2328,raw,2686,WORDS,words,219,0.11014141,0.611872,0.000000,13.657534,24.261072
john_2328,raw,2687,ANYMORE,anymore,257,0.09577005,0.552529,0.000000,11.875486,20.625625
john_2328,raw,2688,BUT,but,171,0.12412752,0.602339,0.000000,15.391813,23.511444
john_2328,raw,2689,OR,or,160,0.01118952,0.900000,0.000000,1.387500,4.851530
john_2328,raw,269,BULLET,bullet,317,0.11147858,0.435331,0.000000,13.823344,18.359030
john_2328,raw,2690,EXCELLENT,excellent,309,0.18955528,0.307443,0.000000,23.504854,24.787723
john_2328,raw,2691,WHOLE,whole,200,0.12197581,0.455000,0.000000,15.125000,19.898979
john_2328,raw,2692,TRUCKS,trucks,261,0.13190582,0.513410,0.000000,16.356322,23.049992
john_2328,raw,2693,CANCER,cancer,256,0.08741809,0.531250,0.000000,10.839844,15.127380
john_2328,raw,2694,FOUR,four,227,0.05382265,0.704846,0.000000,6.674009,15.012165
john_2328,raw,2695,LAST,last,207,0.03619293,0.657005,0.000000,4.487923,9.794931
john_2328,raw,2696,SMALL,small,224,0.08255328,0.531250,0.000000,10.236607,18.309646
john_2328,raw,2697,STEEP,steep,259,0.23147341,0.451737,0.000000,28.702703,32.608601
john_2328,raw,2698,REJECTION,rejection,333,0.21766928,0.426426,0.000000,26.990991,27.979345
john_2328,raw,2699,VOTERS,voters,258,0.14519255,0.434109,0.000000,18.003876,25.008293
john_2328,raw,27,RULES,rules,282,0.09402883,0.570922,0.000000,11.659574,18.756684
john_2328,raw,270,TONIGHT,tonight,283,0.11985638,0.530035,0.000000,14.862191,20.478345
john_2328,raw,2700,PLEASE,please,235,0.10926561,0.536170,0.000000,13.548936,19.245578
john_2328,raw,2701,SOON,soon,210,0.02764977,0.809524,0.000000,3.428571,8.441233
john_2328,raw,2702,GROW,grow,209,0.10078716,0.593301,0.000000,12.497608,20.298048
john_2328,raw,2703,SO,so,168,0.05558756,0.761905,0.000000,6.892857,15.339428
john_2328,raw,2704,DRIVEWAYS,driveways,320,0.13664315,0.481250,0.000000,16.943750,23.097550
john_2328,raw,2705,FULLY,fully,222,0.08460477,0.585586,0.000000,10.490991,18.589627
john_2328,raw,2706,GOOD,good,182,0.14892769,0.434066,0.000000,18.467033,25.838818
john_2328,raw,2707,LABOUR,labour,268,0.10255176,0.526119,0.000000,12.716418,21.133058
john_2328,raw,2708,PLEASANT,pleasant,290,0.12908788,0.420690,0.000000,16.006897,22.017234
john_2328,raw,2709,TOIL,toil,216,0.05424881,0.768519,0.000000,6.726852,15.785730
john_2328,raw,271,EAT,eat,251,0.05715846,0.689243,0.000000,7.087649,13.258700
john_2328,raw,2710,BIG,big,170,0.11622391,0.635294,0.000000,14.411765,22.732870
john_2328,raw,2711,AMOUNT,amount,249,0.10166472,0.453815,0.000000,12.606426,19.505064
john_2328,raw,2712,STIFF,stiff,240,0.11838038,0.554167,0.000000,14.679167,21.099792
john_2328,raw,2713,TAPE,tape,271,0.16337341,0.479705,0.000000,20.258303,27.786078
john_2328,raw,2714,CHEVY,chevy,247,0.14143921,0.489879,0.000000,17.538462,21.614902
john_2328,raw,2715,DISCREET,discreet,298,0.15733925,0.389262,0.000000,19.510067,24.091581
john_2328,raw,2716,AFTER,after,248,0.15696540,0.520161,0.000000,19.463710,25.409681
john_2328,raw,2717,FLAT,flat,236,0.07545107,0.665254,0.000000,9.355932,22.689700
john_2328,raw,2718,PARKING,parking,297,0.12702292,0.565657,0.000000,15.750842,25.535712
john_2328,raw,2719,DEPARTMENT,department,371,0.22306756,0.299191,0.000000,27.660377,25.596981
john_2328,raw,272,MOST,most,285,0.05246180,0.543860,0.000000,6.505263,10.644040
john_2328,raw,2720,NEAR,near,210,0.13924731,0.519048,0.000000,17.266667,24.635540
john_2328,raw,2721,TWO,two,184,0.10790673,0.614130,0.000000,13.380435,22.416920
john_2328,raw,2722,WINDY,windy,225,0.14318996,0.515556,0.000000,17.755556,25.146995
john_2328,raw,2723,DISCOURAGING,discouraging,426,0.15089732,0.387324,0.000000,18.711268,22.444270
john_2328,raw,2724,HIGH,high,212,0.12309799,0.547170,0.000000,15.264151,22.645463
john_2328,raw,2725,MEN,men,186,0.09989594,0.672043,0.000000,12.387097,22.448762
john_2328,raw,2726,HECK,heck,219,0.19955074,0.442922,0.000000,24.744292,30.348635
john_2328,raw,2727,APARTMENTS,apartments,339,0.17132934,0.398230,0.000000,21.244838,23.828336
john_2328,raw,2728,WINNERS,winners,260,0.11693548,0.565385,0.000000,14.500000,23.920783
john_2328,raw,2729,USER,user,230,0.10750351,0.643478,0.000000,13.330435,24.384679
john_2328,raw,273,ORGANIZATION,organization,443,0.13274594,0.370203,0.000000,16.460497,19.405269
john_2328,raw,2730,SALESMEN,salesmen,311,0.10317913,0.540193,0.000000,12.794212,20.545521
john_2328,raw,2731,RACKETBALL,racketball,355,0.16335756,0.377465,0.000000,20.256338,22.867387
john_2328,raw,2732,FIELD,field,266,0.12909289,0.627820,0.000000,16.007519,26.485489
john_2328,raw,2733,COME,come,226,0.12432201,0.646018,0.000000,15.415929,24.550553
john_2328,raw,2734,SOCKET,socket,283,0.17579505,0.452297,0.000000,21.798587,26.703418
john_2328,raw,2735,ACCOMPANIED,accompanied,378,0.19941543,0.367725,0.000000,24.727513,27.682197
john_2328,raw,2736,BENIGN,benign,260,0.17518610,0.511538,0.000000,21.723077,27.307231
john_2328,raw,2737,WALK,walk,203,0.05990783,0.546798,0.000000,7.428571,13.975650
john_2328,raw,2738,MAN,man,183,0.06429579,0.661202,0.000000,7.972678,15.865704
john_2328,raw,2739,WHERE,where,227,0.10839136,0.555066,0.000000,13.440529,20.486371
john_2328,raw,274,SWEATSHIRT,sweatshirt,461,0.11505493,0.396963,0.000000,14.266811,17.390886
john_2328,raw,2740,NON,non,181,0.06580823,0.701657,0.000000,8.160221,17.391233
john_2328,raw,2741,LUNCH,lunch,242,0.08524393,0.611570,0.000000,10.570248,18.560523
john_2328,raw,2742,FRIENDLY,friendly,327,0.09820460,0.614679,0.000000,12.177370,20.563894
john_2328,raw,2743,CONSEQUENCES,consequences,436,0.24837230,0.373853,0.000000,30.798165,30.264592
john_2328,raw,2744,PAINTINGS,paintings,329,0.13721934,0.474164,0.000000,17.015198,23.697365
john_2328,raw,2745,SANTA,santa,241,0.10741534,0.510373,0.000000,13.319502,21.368958
john_2328,raw,2746,FANS,fans,207,0.08076204,0.584541,0.000000,10.014493,19.531092
john_2328,raw,2747,PSYCHIATRIST,psychiatrist,374,0.17726841,0.275401,0.000000,21.981283,25.786602
john_2328,raw,2748,SPILLED,spilled,255,0.11998735,0.533333,0.000000,14.878431,22.357105
john_2328,raw,2749,CHEESE,cheese,267,0.11746406,0.441948,0.000000,14.565543,18.140071
john_2328,raw,275,WOMEN,women,353,0.08635657,0.495751,0.000000,10.708215,15.841365
john_2328,raw,2750,HARD,hard,211,0.05767467,0.611374,0.000000,7.151659,13.444488
john_2328,raw,2751,RESPONSE,response,314,0.08087631,0.544586,0.000000,10.028662,14.650139
john_2328,raw,2752,SPRAWLING,sprawling,335,0.11596052,0.510448,0.000000,14.379104,22.590637
john_2328,raw,2753,CREAM,cream,259,0.05916054,0.648649,0.000000,7.335907,12.925653
john_2328,raw,2754,GAS,gas,188,0.09497255,0.643617,0.000000,11.776596,20.897752
john_2328,raw,2755,AT,at,162,0.08980486,0.648148,0.000000,11.135802,21.703532
john_2328,raw,2756,SYMPATHY,sympathy,329,0.11510932,0.504559,0.000000,14.273556,20.682532
john_2328,raw,2757,REQUIRES,requires,366,0.15761061,0.478142,0.000000,19.543716,24.911033
john_2328,raw,2758,IMMEDIATELY,immediately,349,0.19740734,0.455587,0.000000,24.478510,30.610460
john_2328,raw,2759,HANDICAPPED,handicapped,366,0.21016217,0.226776,0.000000,26.060109,24.994791
john_2328,raw,276,WATER,water,324,0.09423536,0.524691,0.000000,11.685185,15.713866
john_2328,raw,2760,LETTERS,letters,285,0.16873231,0.452632,0.000000,20.922807,26.158646
john_2328,raw,2761,MYSTERY,mystery,285,0.13658744,0.501754,0.000000,16.936842,24.656579
john_2328,raw,2762,LAND,land,216,0.05902778,0.638889,0.000000,7.319444,14.712516
john_2328,raw,2763,COMMITTED,committed,306,0.14979970,0.480392,0.000000,18.575163,25.505656
john_2328,raw,2764,MICE,mice,199,0.08149619,0.552764,0.000000,10.105528,21.035837
john_2328,raw,2765,PHRASES,phrases,266,0.11220592,0.469925,0.000000,13.913534,18.149858
john_2328,raw,2766,FUTILE,futile,236,0.14123155,0.474576,0.000000,17.512712,24.289476
john_2328,raw,2767,BACK,back,194,0.12333721,0.494845,0.000000,15.293814,22.834484
john_2328,raw,2768,COURSE,course,250,0.07903226,0.560000,0.000000,9.800000,16.560435
john_2328,raw,2769,MANY,many,200,0.10770161,0.435000,0.000000,13.355000,20.946574
john_2328,raw,277,DECISION,decision,377,0.11651835,0.490716,0.000000,14.448276,21.159069
john_2328,raw,2770,JUST,just,204,0.11084756,0.588235,0.000000,13.745098,22.360542
john_2328,raw,2771,NEW,new,197,0.13848862,0.497462,0.000000,17.172589,27.855695
john_2328,raw,2772,PSYCHOLOGY,psychology,344,0.13594805,0.488372,0.000000,16.857558,23.154814
john_2328,raw,2773,DEED,deed,189,0.23852193,0.417989,0.000000,29.576720,29.993839
john_2328,raw,2774,SENT,sent,209,0.11502547,0.555024,0.000000,14.263158,21.150919
john_2328,raw,2775,SHOP,shop,227,0.10864005,0.568282,0.000000,13.471366,21.773824
john_2328,raw,2776,ALLOTTED,allotted,365,0.17713213,0.468493,0.000000,21.964384,27.383654
john_2328,raw,2777,CONFIDENTIAL,confidential,420,0.18321813,0.421429,0.000000,22.719048,26.945485
john_2328,raw,2778,ABOARD,aboard,264,0.15264541,0.492424,0.000000,18.928030,25.014211
john_2328,raw,2779,ETIQUETTE,etiquette,369,0.28901128,0.365854,0.000000,35.837398,31.507656
john_2328,raw,278,DUE,due,247,0.08737103,0.510121,0.000000,10.834008,15.677699
john_2328,raw,2780,DO,do,165,0.06788856,0.745455,0.000000,8.418182,20.349692
john_2328,raw,2781,MORE,more,207,0.07834658,0.439614,0.000000,9.714976,14.664062
john_2328,raw,2782,BRING,bring,246,0.21810254,0.418699,0.000000,27.044715,31.761209
john_2328,raw,2783,RATIONALE,rationale,307,0.11899758,0.517915,0.000000,14.755700,20.885189
john_2328,raw,2784,DREAMS,dreams,253,0.12329466,0.470356,0.000000,15.288538,23.424417
john_2328,raw,2785,BATTLES,battles,277,0.18379527,0.411552,0.000000,22.790614,26.690759
john_2328,raw,2786,LOST,lost,237,0.08758677,0.687764,0.000000,10.860759,19.282751
john_2328,raw,2787,COMPLETE,complete,305,0.21567953,0.403279,0.000000,26.744262,28.734971
john_2328,raw,2788,PIG,pig,182,0.10107231,0.626374,0.000000,12.532967,20.952760
john_2328,raw,2789,RETURN,return,265,0.14875228,0.490566,0.000000,18.445283,24.645981
john_2328,raw,279,THOSE,those,274,0.10636920,0.536496,0.000000,13.189781,19.971342
john_2328,raw,2790,DUCK,duck,235,0.15734386,0.429787,0.000000,19.510638,23.837993
john_2328,raw,2791,SILVER,silver,259,0.09412754,0.590734,0.000000,11.671815,18.092758
john_2328,raw,2792,COOKIES,cookies,305,0.09992068,0.622951,0.000000,12.390164,21.047064
john_2328,raw,2793,FLAVORED,flavored,318,0.14351288,0.547170,0.000000,17.795597,26.204788
john_2328,raw,2794,MONTH,month,234,0.12327681,0.504274,0.000000,15.286325,25.834435
john_2328,raw,2795,COVER,cover,241,0.07719850,0.618257,0.000000,9.572614,14.462569
john_2328,raw,2796,DISCHARGED,discharged,367,0.15929067,0.351499,0.000000,19.752044,21.972018
john_2328,raw,28,COMPANIES,companies,373,0.10771426,0.517426,0.000000,13.356568,21.020453
john_2328,raw,280,WINDOW,window,341,0.08251348,0.439883,0.000000,10.231672,14.990975
john_2328,raw,281,GO,go,188,0.05645161,0.808511,0.000000,7.000000,16.790955
john_2328,raw,282,EXPENSES,expenses,365,0.15488290,0.441096,0.000000,19.205479,24.671074
john_2328,raw,283,HOW,how,245,0.08067808,0.493878,0.000000,10.004082,17.203345
john_2328,raw,284,FOUND,found,293,0.08568204,0.426621,0.000000,10.624573,16.877263
john_2328,raw,285,SHOPPING,shopping,390,0.08540116,0.479487,0.000000,10.589744,15.286189
john_2328,raw,286,TOES,toes,281,0.06905063,0.679715,0.000000,8.562278,16.551565
john_2328,raw,287,LOVELY,lovely,276,0.07316503,0.644928,0.000000,9.072464,15.199942
john_2328,raw,288,GAS,gas,207,0.06050335,0.666667,0.000000,7.502415,15.414052
john_2328,raw,289,OBLIGATIONS,obligations,389,0.09526080,0.485861,0.000000,11.812339,18.455066
john_2328,raw,29,AMOUNT,amount,274,0.13624323,0.372263,0.000000,16.894161,20.358102
john_2328,raw,290,EVERY,every,268,0.14428864,0.309701,0.000000,17.891791,23.067217
john_2328,raw,291,AFTER,after,273,0.10445469,0.545788,0.000000,12.952381,19.012468
john_2328,raw,292,NOBODY,nobody,289,0.09013283,0.418685,0.000000,11.176471,16.755106
john_2328,raw,293,BEHIND,behind,304,0.12778544,0.444079,0.000000,15.845395,18.911300
john_2328,raw,294,PROPRIETOR,proprietor,427,0.13649241,0.414520,0.000000,16.925059,21.218038
john_2328,raw,295,LOOK,look,241,0.02553206,0.755187,0.000000,3.165975,7.619412
john_2328,raw,296,BLAZING,blazing,329,0.10179920,0.534954,0.000000,12.623100,17.983382
john_2328,raw,297,RISK,risk,268,0.07098580,0.544776,0.000000,8.802239,14.379779
john_2328,raw,298,DRIVING,driving,317,0.14223568,0.470032,0.000000,17.637224,21.976133
john_2328,raw,299,RED,red,228,0.02398132,0.754386,0.000000,2.973684,7.505507
john_2328,raw,3,JOKE,joke,237,0.08711039,0.565401,0.000000,10.801688,16.927953
john_2328,raw,30,RUN,run,215,0.06957989,0.623256,0.000000,8.627907,15.020952
john_2328,raw,300,SEASONED,seasoned,373,0.06961861,0.549598,0.000000,8.632708,14.951815
john_2328,raw,301,STUPID,stupid,374,0.06928152,0.553476,0.000000,8.590909,13.114511
john_2328,raw,302,MOTIVATIONAL,motivational,446,0.09113265,0.459641,0.000000,11.300448,16.363701
john_2328,raw,303,ME,me,202,0.11685564,0.594059,0.000000,14.490099,20.590837
john_2328,raw,304,UNION,union,264,0.05241935,0.689394,0.000000,6.500000,14.427982
john_2328,raw,305,MISSION,mission,301,0.06381953,0.581395,0.000000,7.913621,14.380191
john_2328,raw,306,SOUNDS,sounds,314,0.09030203,0.506369,0.000000,11.197452,17.803578
john_2328,raw,307,LAND,land,282,0.06514528,0.549645,0.000000,8.078014,14.533440
john_2328,raw,308,MAIL,mail,247,0.09112577,0.481781,0.000000,11.299595,14.470944
john_2328,raw,309,LUNCH,lunch,353,0.06739468,0.651558,0.000000,8.356941,14.859591
john_2328,raw,31,BEAUTIFUL,beautiful,391,0.12868163,0.473146,0.000000,15.956522,20.249736
john_2328,raw,310,TRUCKS,trucks,361,0.06858190,0.526316,0.000000,8.504155,13.590187
john_2328,raw,311,REACH,reach,273,0.08342195,0.531136,0.000000,10.344322,15.732381
john_2328,raw,312,PIMP,pimp,289,0.05324255,0.581315,0.000000,6.602076,11.704735
john_2328,raw,313,BEAUTIFUL,beautiful,370,0.16048387,0.313514,0.000000,19.900000,19.185249
john_2328,raw,314,OLYMPIC,olympic,326,0.06666832,0.484663,0.000000,8.266871,12.481370
john_2328,raw,315,LITTLE,little,304,0.10818124,0.447368,0.000000,13.414474,17.574632
john_2328,raw,316,FOOTBALL,football,343,0.08574720,0.396501,0.000000,10.632653,14.065830
john_2328,raw,317,WEB,web,228,0.11520232,0.535088,0.000000,14.285088,18.790216
john_2328,raw,318,PLAYED,played,349,0.09515667,0.515759,0.000000,11.799427,17.065016
john_2328,raw,319,ROBIN,robin,290,0.05203003,0.624138,0.000000,6.451724,12.257556
john_2328,raw,32,NOW,now,252,0.05917179,0.551587,0.000000,7.337302,13.867904
john_2328,raw,320,BAD,bad,227,0.07346881,0.669604,0.000000,9.110132,15.896727
john_2328,raw,321,MONKEY,monkey,340,0.06717268,0.558824,0.000000,8.329412,13.686952
john_2328,raw,322,REQUIRES,requires,378,0.09579280,0.423280,0.000000,11.878307,16.246970
john_2328,raw,323,CAMPING,camping,320,0.11224798,0.465625,0.000000,13.918750,17.148240
john_2328,raw,324,QUARTER,quarter,350,0.14794931,0.454286,0.000000,18.345714,22.528025
john_2328,raw,325,WEEPING,weeping,355,0.18378010,0.357746,0.000000,22.788732,22.654736
john_2328,raw,326,CHILLS,chills,281,0.09083343,0.480427,0.000000,11.263345,16.988850
john_2328,raw,327,EVERYONE,everyone,392,0.09533410,0.551020,0.000000,11.821429,17.653807
john_2328,raw,328,DELIVERY,delivery,338,0.10295381,0.408284,0.000000,12.766272,18.627502
john_2328,raw,329,DREAMERS,dreamers,347,0.11369341,0.443804,0.000000,14.097983,19.853256
john_2328,raw,33,KNEE,knee,231,0.17916492,0.350649,0.000000,22.216450,23.648689
john_2328,raw,330,SAD,sad,230,0.07640252,0.586957,0.000000,9.473913,14.780914
john_2328,raw,331,ROCKS,rocks,295,0.09256424,0.505085,0.000000,11.477966,15.924356
john_2328,raw,332,CRIME,crime,301,0.07520630,0.524917,0.000000,9.325581,14.773606
john_2328,raw,333,ALLERGIC,allergic,374,0.12014835,0.433155,0.000000,14.898396,19.415396
john_2328,raw,334,WINNER,winner,281,0.15265182,0.395018,0.000000,18.928826,24.934832
john_2328,raw,335,LAGOON,lagoon,341,0.06749598,0.609971,0.000000,8.369501,15.631144
john_2328,raw,336,VOTE,vote,290,0.07174638,0.706897,0.000000,8.896552,16.103212
john_2328,raw,337,WRONG,wrong,285,0.09029428,0.431579,0.000000,11.196491,16.446297
john_2328,raw,338,CENTURY,century,384,0.08566448,0.515625,0.000000,10.622396,15.700837
john_2328,raw,339,COLLAPSE,collapse,372,0.07062955,0.607527,0.000000,8.758065,14.802846
john_2328,raw,34,MORE,more,252,0.08890169,0.535714,0.000000,11.023810,18.135497
john_2328,raw,340,DRESS,dress,249,0.10315455,0.518072,0.000000,12.791165,18.876170
john_2328,raw,341,ROADS,roads,234,0.07699200,0.662393,0.000000,9.547009,18.932176
john_2328,raw,342,USER,user,219,0.10494918,0.589041,0.000000,13.013699,19.543530
john_2328,raw,343,OPERA,opera,239,0.11118235,0.569038,0.000000,13.786611,21.667719
john_2328,raw,344,FLYING,flying,288,0.10450269,0.479167,0.000000,12.958333,17.469964
john_2328,raw,345,HEAR,hear,287,0.09607171,0.508711,0.000000,11.912892,18.053620
john_2328,raw,346,SPECTACULAR,spectacular,425,0.18394687,0.277647,0.000000,22.809412,22.598468
john_2328,raw,347,KING,king,254,0.09086868,0.598425,0.000000,11.267717,17.480675
john_2328,raw,348,GALLERY,gallery,353,0.07381431,0.603399,0.000000,9.152975,15.911204
john_2328,raw,349,OFFENDERS,offenders,433,0.10530433,0.371824,0.000000,13.057737,17.923210
john_2328,raw,35,POISONOUS,poisonous,386,0.07590256,0.531088,0.000000,9.411917,15.628749
john_2328,raw,350,TIMES,times,364,0.07018788,0.620879,0.000000,8.703297,15.566055
john_2328,raw,351,WITHDRAWAL,withdrawal,532,0.12862297,0.379699,0.000000,15.949248,19.246405
john_2328,raw,352,HARD,hard,262,0.08664738,0.545802,0.000000,10.744275,15.728356
john_2328,raw,353,SQUANDER,squander,405,0.12610514,0.390123,0.000000,15.637037,19.186392
john_2328,raw,354,INDICATION,indication,460,0.10315568,0.473913,0.000000,12.791304,19.781302
john_2328,raw,355,PLUG,plug,304,0.10080645,0.585526,0.000000,12.500000,19.360160
john_2328,raw,356,JAMMED,jammed,326,0.11156739,0.420245,0.000000,13.834356,17.267567
john_2328,raw,357,APPLE,apple,309,0.07842677,0.614887,0.000000,9.724919,15.406217
john_2328,raw,358,MAXIMUM,maximum,357,0.08663143,0.462185,0.000000,10.742297,16.834696
john_2328,raw,359,SPEEDING,speeding,445,0.10094237,0.485393,0.000000,12.516854,17.598463
john_2328,raw,36,DEWDROP,dewdrop,326,0.18291114,0.414110,0.000000,22.680982,26.598747
john_2328,raw,360,PENALTY,penalty,422,0.08032029,0.601896,0.000000,9.959716,16.298192
john_2328,raw,361,LIMITED,limited,348,0.10500093,0.520115,0.000000,13.020115,17.360185
john_2328,raw,362,NEVER,never,314,0.10810047,0.369427,0.000000,13.404459,18.507670
john_2328,raw,363,PERSISTENT,persistent,456,0.16357173,0.436404,0.000000,20.282895,24.557599
john_2328,raw,364,FLAT,flat,302,0.05447554,0.701987,0.000000,6.754967,13.759749
john_2328,raw,365,GIVES,gives,312,0.11535877,0.516026,0.000000,14.304487,21.737955
john_2328,raw,366,BANK,bank,283,0.07249516,0.590106,0.000000,8.989399,15.954769
john_2328,raw,367,PRINTER,printer,352,0.07908724,0.582386,0.000000,9.806818,15.364221
john_2328,raw,368,VENTILATION,ventilation,451,0.15601531,0.334812,0.000000,19.345898,22.488629
john_2328,raw,369,WROTE,wrote,324,0.06274890,0.608025,0.000000,7.780864,13.593690
john_2328,raw,37,ACCOUNT,account,342,0.08078664,0.552632,0.000000,10.017544,14.502863
john_2328,raw,370,HOME,home,244,0.08441301,0.459016,0.000000,10.467213,14.297016
john_2328,raw,371,LEARN,learn,313,0.07139544,0.613419,0.000000,8.853035,14.626035
john_2328,raw,372,WORK,work,255,0.04962049,0.611765,0.000000,6.152941,11.320125
john_2328,raw,373,HELP,help,275,0.06548387,0.650909,0.000000,8.120000,14.346497
john_2328,raw,374,LUCKILY,luckily,422,0.06717245,0.613744,0.000000,8.329384,14.822745
john_2328,raw,375,VICTIMS,victims,341,0.12101504,0.483871,0.000000,15.005865,20.547634
john_2328,raw,376,HIGH,high,290,0.07639043,0.503448,0.000000,9.472414,15.309033
john_2328,raw,377,LIBRARY,library,330,0.04305963,0.603030,0.000000,5.339394,9.252025
john_2328,raw,378,EDITION,edition,317,0.10761168,0.419558,0.000000,13.343849,17.175796
john_2328,raw,379,DRIVE,drive,280,0.07044931,0.567857,0.000000,8.735714,13.469071
john_2328,raw,38,PAID,paid,247,0.13428889,0.530364,0.000000,16.651822,22.243232
john_2328,raw,380,DRIVE,drive,280,0.07044931,0.567857,0.000000,8.735714,13.469071
john_2328,raw,381,EASY,easy,263,0.06178707,0.623574,0.000000,7.661597,13.246835
john_2328,raw,382,STORE,store,272,0.06424929,0.613971,0.000000,7.966912,13.358835
john_2328,raw,383,JONES,jones,289,0.10165755,0.512111,0.000000,12.605536,19.599011
john_2328,raw,384,BILLS,bills,268,0.06523832,0.652985,0.000000,8.089552,15.858263
john_2328,raw,385,SERVICES,services,382,0.07948404,0.581152,0.000000,9.856021,16.543539
john_2328,raw,386,THERE,there,299,0.16425720,0.498328,0.000000,20.367893,26.343723
john_2328,raw,387,AROUND,around,333,0.07105493,0.465465,0.000000,8.810811,11.761274
john_2328,raw,388,COUNTRY,country,391,0.07482881,0.529412,0.000000,9.278772,14.097089
john_2328,raw,389,ENVIRONMENT,environment,482,0.12272453,0.265560,0.000000,15.217842,19.475601
john_2328,raw,39,AVOIDED,avoided,321,0.19231736,0.271028,0.000000,23.847352,26.636208
john_2328,raw,390,NEW,new,250,0.10074194,0.532000,0.000000,12.492000,18.152298
john_2328,raw,391,THOROUGH,thorough,360,0.13953853,0.338889,0.000000,17.302778,21.303625
john_2328,raw,392,MORTGAGE,mortgage,333,0.09486099,0.351351,0.000000,11.762763,14.631023
john_2328,raw,393,COURTS,courts,298,0.06270297,0.513423,0.000000,7.775168,12.296933
john_2328,raw,394,ZERO,zero,228,0.06635540,0.657895,0.000000,8.228070,14.454123
john_2328,raw,395,PSYCHOLOGY,psychology,367,0.11701239,0.471390,0.000000,14.509537,20.371329
john_2328,raw,396,ACUTELY,acutely,290,0.19154616,0.424138,0.000000,23.751724,26.205167
john_2328,raw,397,PROTECT,protect,266,0.18912200,0.342105,0.000000,23.451128,22.762245
john_2328,raw,398,PRESENTATION,presentation,403,0.14884335,0.369727,0.000000,18.456576,20.807876
john_2328,raw,399,GLASSES,glasses,325,0.11682382,0.544615,0.000000,14.486154,22.108904
john_2328,raw,4,CRIME,crime,254,0.07956566,0.531496,0.000000,9.866142,15.382198
john_2328,raw,40,DOLPHINS,dolphins,321,0.06313436,0.663551,0.000000,7.828660,14.497779
john_2328,raw,400,APARTMENTS,apartments,411,0.14000078,0.345499,0.000000,17.360097,18.268790
john_2328,raw,401,PREDICTABLE,predictable,403,0.17005523,0.384615,0.000000,21.086849,21.123057
john_2328,raw,402,STYLE,style,222,0.08068149,0.590090,0.000000,10.004505,15.506028
john_2328,raw,403,KEEP,keep,210,0.20011521,0.323810,0.000000,24.814286,26.761892
john_2328,raw,404,THOUSAND,thousand,338,0.14141535,0.461538,0.000000,17.535503,19.987576
john_2328,raw,405,EXPENSIVE,expensive,413,0.15943529,0.380145,0.000000,19.769976,22.148145
john_2328,raw,406,CARELESS,careless,314,0.09148346,0.490446,0.000000,11.343949,15.438274
john_2328,raw,407,SKATE,skate,275,0.15777126,0.454545,0.000000,19.563636,22.488756
john_2328,raw,408,NOTE,note,200,0.11560484,0.305000,0.000000,14.335000,18.334470
john_2328,raw,409,AMOUNT,amount,256,0.08741809,0.406250,0.000000,10.839844,14.339145
john_2328,raw,41,HATE,hate,259,0.07504048,0.660232,0.000000,9.305019,17.489644
john_2328,raw,410,HORN,horn,234,0.03787565,0.735043,0.000000,4.696581,11.096210
john_2328,raw,411,CAPITAL,capital,297,0.09799609,0.525253,0.000000,12.151515,15.976433
john_2328,raw,412,MEN,men,212,0.08505782,0.556604,0.000000,10.547170,17.652373
john_2328,raw,413,OF,of,195,0.01373036,0.394872,0.000000,1.702564,2.796288
john_2328,raw,414,LEARN,learn,350,0.06764977,0.534286,0.000000,8.388571,14.861374
john_2328,raw,415,REQUIRE,require,367,0.10259735,0.471390,0.000000,12.722071,18.149369
john_2328,raw,416,ODD,odd,256,0.07472278,0.722656,0.000000,9.265625,17.561047
john_2328,raw,417,LAST,last,268,0.03740371,0.675373,0.000000,4.638060,8.565353
john_2328,raw,418,HOME,home,303,0.05852763,0.702970,0.000000,7.257426,15.206382
john_2328,raw,419,GOLFERS,golfers,316,0.08100245,0.636076,0.000000,10.044304,18.086762
john_2328,raw,42,SUBURBS,suburbs,314,0.15959523,0.442675,0.000000,19.789809,23.576284
john_2328,raw,420,PHRASES,phrases,347,0.14362741,0.449568,0.000000,17.809798,23.043965
john_2328,raw,421,DRIVEWAYS,driveways,409,0.08776323,0.476773,0.000000,10.882641,15.173517
john_2328,raw,422,QUESTIONS,questions,380,0.11146010,0.489474,0.000000,13.821053,20.706332
john_2328,raw,423,SEEN,seen,290,0.06387653,0.706897,0.000000,7.920690,15.536073
